id,goal1_id,goal1_label,goal1_score
16666,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.513837
16706,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.554545
16707,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.515915
16726,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.564071
16746,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.662561
16766,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.700738
16786,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.53805
16806,,,0.0
16826,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.541149
16846,,,0.0
16866,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.587562
16867,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.581966
16868,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.582074
16869,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.583856
16870,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.598445
16871,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.592139
16886,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.586784
16887,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.568387
16888,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.595274
16889,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.593484
16890,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.595926
16891,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.584668
16892,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.589526
16893,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.58874
16894,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.586452
16895,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.59463
16896,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.57167
16897,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.588148
16906,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.589564
16907,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.597654
16908,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.597801
16909,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.582904
16926,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.601052
16946,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.606103
16947,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.605645
16966,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.598657
16967,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.606017
16968,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.603534
16969,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.605339
16986,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.628127
16987,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.625006
16988,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.623874
16989,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.616239
16990,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.618713
16991,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.592144
17006,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.624266
17007,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.621865
17008,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.614294
17009,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.624466
17010,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.613676
17011,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.628127
17012,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.626642
17013,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.617693
17014,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.625525
17015,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.617058
17016,,,0.0
17017,,,0.0
17018,,,0.0
17026,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.505984
17046,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.503958
17066,,,0.0
17067,,,0.0
17086,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.621155
17126,G3_biodiversity_interactions,How different components of biodiversity interact,0.606763
17146,,,0.0
17166,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.530306
17186,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.519301
17226,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.506813
17246,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.615698
17247,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.613896
17266,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.606662
17267,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.614059
17326,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.554098
17327,,,0.0
17346,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.56055
17386,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.602246
17387,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.611856
17406,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.562331
17407,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.566626
17426,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.561576
17446,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.515379
17467,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.64875
17468,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.523601
17469,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.657803
17470,,,0.0
17471,G3_biodiversity_interactions,How different components of biodiversity interact,0.512008
17486,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.561363
17506,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.638268
17526,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.583708
17531,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.588635
17533,G3_biodiversity_interactions,How different components of biodiversity interact,0.614904
17534,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.496343
17535,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.660566
17536,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.499432
17537,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.656573
17547,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.55179
17548,G3_biodiversity_interactions,How different components of biodiversity interact,0.610041
17549,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.56058
17566,G3_biodiversity_interactions,How different components of biodiversity interact,0.493753
17567,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.586492
17586,G3_biodiversity_interactions,How different components of biodiversity interact,0.505335
17587,,,0.0
17588,,,0.0
17589,,,0.0
17606,,,0.0
17626,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.498097
17646,,,0.0
17647,,,0.0
17648,,,0.0
17649,G3_biodiversity_interactions,How different components of biodiversity interact,0.526113
17650,,,0.0
17687,G3_biodiversity_interactions,How different components of biodiversity interact,0.536031
17689,,,0.0
17706,G3_biodiversity_interactions,How different components of biodiversity interact,0.539717
17707,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.615169
17726,,,0.0
17727,,,0.0
17728,,,0.0
17729,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.49705
17730,,,0.0
17731,,,0.0
17732,,,0.0
17733,G3_biodiversity_interactions,How different components of biodiversity interact,0.514903
17746,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.521298
17766,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.597013
17767,,,0.0
17806,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.541247
17807,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.541574
17886,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.644682
17887,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.656364
17907,,,0.0
17926,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.585479
17966,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.58833
17967,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.586778
17986,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.584767
17987,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.590737
18006,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.586574
18007,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.584727
18026,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.586551
18027,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.589947
18028,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.585736
18029,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.587988
18066,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.50834
18067,,,0.0
18068,,,0.0
18069,,,0.0
18070,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.502127
18071,,,0.0
18072,,,0.0
18073,,,0.0
18106,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.57783
18107,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.579057
18108,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.577346
18126,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.576928
18148,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.691967
18166,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.620672
18186,G3_biodiversity_interactions,How different components of biodiversity interact,0.549284
18187,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.620353
18206,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.617819
18207,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.624609
18208,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.620606
18226,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.61762
18268,,,0.0
18269,G3_biodiversity_interactions,How different components of biodiversity interact,0.535945
18270,G3_biodiversity_interactions,How different components of biodiversity interact,0.518999
18271,G3_biodiversity_interactions,How different components of biodiversity interact,0.510061
18273,G3_biodiversity_interactions,How different components of biodiversity interact,0.5847
18274,G3_biodiversity_interactions,How different components of biodiversity interact,0.613865
18275,G3_biodiversity_interactions,How different components of biodiversity interact,0.601908
18346,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.578735
18386,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.534891
